Date,Vavuniya,Anuradhapura,Maha Illuppallama,Year,Month,Day,Vavuniya_lag1,Vavuniya_lag2,Vavuniya_lag3,Anuradhapura_lag1,Anuradhapura_lag2,Anuradhapura_lag3,Maha Illuppallama_lag1,Maha Illuppallama_lag2,Maha Illuppallama_lag3,Vavuniya_rolling_mean3,Vavuniya_rolling_mean7,Anuradhapura_rolling_mean3,Anuradhapura_rolling_mean7,Maha Illuppallama_rolling_mean3,Maha Illuppallama_rolling_mean7
2023-04-12,0.0,0.0,0.0,2023,4,12,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,1.7,0.0,0.0,0.0,0.299999999999998,0.0,0.24285714285714285
2023-04-13,0.0,0.0,0.4,2023,4,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299999999999998,0.1333333333333286,0.3
2023-04-14,0.0,0.0,0.0,2023,4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.299999999999998,0.1333333333333286,0.3
2023-04-15,0.0,39.5,10.4,2023,4,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,13.166666666666666,5.942857142857141,3.5999999999999956,1.7857142857142858
2023-04-16,36.6,0.0,1.0,2023,4,16,0.0,0.0,0.0,39.5,0.0,0.0,10.4,0.0,0.4,12.200000000000001,5.228571428571429,13.166666666666666,5.642857142857141,3.7999999999999954,1.6857142857142857
2023-04-17,0.0,1.8,0.0,2023,4,17,36.6,0.0,0.0,0.0,39.5,0.0,1.0,10.4,0.0,12.200000000000001,5.228571428571429,13.766666666666666,5.899999999999998,3.7999999999999954,1.6857142857142857
2023-04-18,0.0,0.0,0.0,2023,4,18,0.0,36.6,0.0,1.8,0.0,39.5,0.0,1.0,10.4,12.200000000000001,5.228571428571429,0.6,5.899999999999998,0.3333333333333286,1.6857142857142857
2023-04-19,0.0,0.0,0.0,2023,4,19,0.0,0.0,36.6,0.0,1.8,0.0,0.0,0.0,1.0,0.0,5.228571428571429,0.6,5.899999999999998,0.0,1.6857142857142857
2023-04-20,3.0,0.3,3.7,2023,4,20,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,1.0,5.6571428571428575,0.09999999999999999,5.942857142857141,1.2333333333333287,2.1571428571428575
2023-04-21,0.1,0.0,0.0,2023,4,21,3.0,0.0,0.0,0.3,0.0,0.0,3.7,0.0,0.0,1.0333333333333334,5.671428571428572,0.09999999999999999,5.942857142857141,1.2333333333333287,2.1571428571428575
2023-04-22,0.0,0.0,4.1,2023,4,22,0.1,3.0,0.0,0.0,0.3,0.0,0.0,3.7,0.0,1.0333333333333334,5.671428571428572,0.09999999999999999,0.299999999999998,2.599999999999995,1.2571428571428573
2023-04-23,0.0,0.2,0.0,2023,4,23,0.0,0.1,3.0,0.0,0.0,0.3,4.1,0.0,3.7,0.03333333333333333,0.4428571428571429,0.06666666666666667,0.3285714285714265,1.3666666666666618,1.1142857142857143
2023-04-24,0.0,0.0,0.0,2023,4,24,0.0,0.0,0.1,0.2,0.0,0.0,0.0,4.1,0.0,0.0,0.4428571428571429,0.06666666666666667,0.0714285714285694,1.3666666666666618,1.1142857142857143
2023-04-25,0.0,0.0,0.1,2023,4,25,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,4.1,0.0,0.4428571428571429,0.06666666666666667,0.0714285714285694,0.0333333333333286,1.1285714285714286
2023-04-26,0.0,3.7,2.3,2023,4,26,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.4428571428571429,1.2333333333333334,0.599999999999998,0.7999999999999953,1.457142857142857
2023-04-27,0.0,0.0,0.0,2023,4,27,0.0,0.0,0.0,3.7,0.0,0.0,2.3,0.1,0.0,0.0,0.014285714285714287,1.2333333333333334,0.5571428571428552,0.7999999999999953,0.9285714285714286
2023-04-28,0.0,0.0,0.2,2023,4,28,0.0,0.0,0.0,0.0,3.7,0.0,0.0,2.3,0.1,0.0,0.0,1.2333333333333334,0.5571428571428552,0.8333333333333286,0.9571428571428571
2023-04-29,6.6,0.0,2.0,2023,4,29,0.0,0.0,0.0,0.0,0.0,3.7,0.2,0.0,2.3,2.1999999999999997,0.9428571428571428,0.0,0.5571428571428552,0.7333333333333286,0.6571428571428571
2023-04-30,11.1,87.7,33.6,2023,4,30,6.6,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.0,5.8999999999999995,2.5285714285714285,29.233333333333334,13.057142857142855,11.93333333333333,5.457142857142857
2023-05-01,15.6,12.8,5.2,2023,5,1,11.1,6.6,0.0,87.7,0.0,0.0,33.6,2.0,0.2,11.1,4.757142857142857,33.5,14.885714285714284,13.599999999999996,6.200000000000001
2023-05-02,1.5,0.0,0.0,2023,5,2,15.6,11.1,6.6,12.8,87.7,0.0,5.2,33.6,2.0,9.399999999999999,4.971428571428571,33.5,14.885714285714284,12.93333333333333,6.185714285714286
2023-05-03,16.9,6.3,7.3,2023,5,3,1.5,15.6,11.1,0.0,12.8,87.7,0.0,5.2,33.6,11.333333333333334,7.385714285714285,6.366666666666667,15.257142857142854,4.166666666666662,6.9
2023-05-04,51.6,55.6,36.5,2023,5,4,16.9,1.5,15.6,6.3,0.0,12.8,7.3,0.0,5.2,23.333333333333332,14.757142857142856,20.633333333333336,23.199999999999996,14.599999999999994,12.114285714285716
2023-05-05,0.0,0.0,0.0,2023,5,5,51.6,16.9,1.5,55.6,6.3,0.0,36.5,7.3,0.0,22.833333333333332,14.757142857142856,20.633333333333333,23.199999999999996,14.599999999999994,12.085714285714285
2023-05-06,66.4,7.6,12.4,2023,5,6,0.0,51.6,16.9,0.0,55.6,6.3,0.0,36.5,7.3,39.333333333333336,23.300000000000004,21.066666666666666,24.285714285714285,16.299999999999994,13.571428571428571
2023-05-07,9.0,7.8,1.7,2023,5,7,66.4,0.0,51.6,7.6,0.0,55.6,12.4,0.0,36.5,25.133333333333336,23.0,5.133333333333333,12.87142857142857,4.699999999999995,9.014285714285714
2023-05-08,0.0,0.7,4.6,2023,5,8,9.0,66.4,0.0,7.8,7.6,0.0,1.7,12.4,0.0,25.133333333333336,20.77142857142857,5.366666666666666,11.14285714285714,6.233333333333328,8.928571428571429
2023-05-09,1.8,2.2,20.0,2023,5,9,0.0,9.0,66.4,0.7,7.8,7.6,4.6,1.7,12.4,3.6,20.814285714285713,3.5666666666666664,11.457142857142856,8.76666666666666,11.785714285714286
2023-05-10,9.1,0.0,0.0,2023,5,10,1.8,0.0,9.0,2.2,0.7,7.8,20.0,4.6,1.7,3.6333333333333333,19.7,0.9666666666666668,10.557142857142855,8.199999999999994,10.742857142857144
2023-05-11,0.0,0.0,0.0,2023,5,11,9.1,1.8,0.0,0.0,2.2,0.7,0.0,20.0,4.6,3.6333333333333333,12.328571428571431,0.7333333333333334,2.6142857142857125,6.666666666666661,5.528571428571429
2023-05-12,0.0,0.0,0.0,2023,5,12,0.0,9.1,1.8,0.0,0.0,2.2,0.0,0.0,20.0,3.033333333333333,12.328571428571431,0.0,2.6142857142857125,0.0,5.528571428571429
2023-05-13,0.0,0.0,0.0,2023,5,13,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8428571428571425,0.0,1.5285714285714265,0.0,3.757142857142857
2023-05-14,0.0,0.0,0.0,2023,5,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5571428571428572,0.0,0.4142857142857123,0.0,3.514285714285714
2023-05-15,0.0,0.0,0.0,2023,5,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5571428571428572,0.0,0.3142857142857123,0.0,2.857142857142857
2023-05-16,0.0,0.0,0.0,2023,5,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0
2023-05-17,0.0,0.0,0.0,2023,5,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-18,3.6,3.5,0.0,2023,5,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.5142857142857143,1.1666666666666667,0.49999999999999795,0.0,0.0
2023-05-19,0.0,0.0,0.0,2023,5,19,3.6,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,1.2,0.5142857142857143,1.1666666666666667,0.49999999999999795,0.0,0.0
2023-05-20,0.0,0.0,0.0,2023,5,20,0.0,3.6,0.0,0.0,3.5,0.0,0.0,0.0,0.0,1.2,0.5142857142857143,1.1666666666666667,0.49999999999999795,0.0,0.0
2023-05-21,0.0,0.0,0.0,2023,5,21,0.0,0.0,3.6,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.5142857142857143,0.0,0.49999999999999795,0.0,0.0
2023-05-22,0.0,0.0,0.2,2023,5,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5142857142857143,0.0,0.49999999999999795,0.06666666666666075,0.028571428571428574
2023-05-23,0.0,0.0,0.0,2023,5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.5142857142857143,0.0,0.49999999999999795,0.06666666666666075,0.028571428571428574
2023-05-24,0.0,0.0,0.0,2023,5,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.5142857142857143,0.0,0.49999999999999795,0.06666666666666075,0.028571428571428574
2023-05-25,0.0,0.0,0.0,2023,5,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.028571428571428574
2023-05-26,0.0,0.0,0.0,2023,5,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574
2023-05-27,0.0,0.0,0.0,2023,5,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574
2023-05-28,0.0,0.0,0.0,2023,5,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574
2023-05-29,3.4,24.7,0.7,2023,5,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1333333333333333,0.4857142857142857,8.233333333333333,3.5285714285714262,0.2333333333333274,0.09999999999999999
2023-05-30,0.0,0.0,0.0,2023,5,30,3.4,0.0,0.0,24.7,0.0,0.0,0.7,0.0,0.0,1.1333333333333333,0.4857142857142857,8.233333333333333,3.5285714285714262,0.2333333333333274,0.09999999999999999
2023-05-31,0.0,0.0,0.0,2023,5,31,0.0,3.4,0.0,0.0,24.7,0.0,0.0,0.7,0.0,1.1333333333333333,0.4857142857142857,8.233333333333333,3.5285714285714262,0.2333333333333274,0.09999999999999999
2023-06-01,0.0,0.0,0.0,2023,6,1,0.0,0.0,3.4,0.0,0.0,24.7,0.0,0.0,0.7,0.0,0.4857142857142857,0.0,3.5285714285714262,0.0,0.09999999999999999
2023-06-02,0.0,0.0,0.0,2023,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4857142857142857,0.0,3.5285714285714262,0.0,0.09999999999999999
2023-06-03,0.0,0.0,0.0,2023,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4857142857142857,0.0,3.5285714285714262,0.0,0.09999999999999999
2023-06-04,0.0,0.0,0.0,2023,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4857142857142857,0.0,3.5285714285714262,0.0,0.09999999999999999
2023-06-05,0.0,0.0,0.0,2023,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06,0.0,0.0,0.0,2023,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-07,0.0,0.0,0.0,2023,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-08,0.0,0.0,0.0,2023,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-09,0.0,0.0,0.0,2023,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-10,0.0,0.0,0.0,2023,6,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11,0.0,0.0,0.0,2023,6,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12,0.0,0.0,0.6,2023,6,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999407,0.08571428571428572
2023-06-13,0.0,0.0,0.0,2023,6,13,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999407,0.08571428571428572
2023-06-14,0.0,0.0,0.0,2023,6,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.19999999999999407,0.08571428571428572
2023-06-15,0.0,0.0,0.0,2023,6,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.08571428571428572
2023-06-16,0.0,0.0,0.0,2023,6,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572
2023-06-17,0.0,0.0,0.0,2023,6,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572
2023-06-18,18.0,1.8,0.0,2023,6,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.5714285714285716,0.6,0.2571428571428551,0.0,0.08571428571428572
2023-06-19,0.0,0.0,0.0,2023,6,19,18.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,6.0,2.5714285714285716,0.6,0.2571428571428551,0.0,0.0
2023-06-20,0.0,0.0,0.0,2023,6,20,0.0,18.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,6.0,2.5714285714285716,0.6,0.2571428571428551,0.0,0.0
2023-06-21,2.0,0.0,0.0,2023,6,21,0.0,0.0,18.0,0.0,0.0,1.8,0.0,0.0,0.0,0.6666666666666666,2.857142857142857,0.0,0.2571428571428551,0.0,0.0
2023-06-22,0.0,0.0,0.0,2023,6,22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.857142857142857,0.0,0.2571428571428551,0.0,0.0
2023-06-23,0.0,0.0,0.0,2023,6,23,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.857142857142857,0.0,0.2571428571428551,0.0,0.0
2023-06-24,0.0,0.0,0.0,2023,6,24,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,0.0,0.2571428571428551,0.0,0.0
2023-06-25,0.0,0.0,0.0,2023,6,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0
2023-06-26,0.0,0.0,0.0,2023,6,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0
2023-06-27,0.0,0.0,0.0,2023,6,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0
2023-06-28,0.0,0.0,0.0,2023,6,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-29,0.0,0.0,0.0,2023,6,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-30,0.0,0.0,0.0,2023,6,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0,2023,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-02,0.0,0.0,0.0,2023,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03,0.0,0.0,0.0,2023,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-04,0.0,0.0,2.4,2023,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799999999999994,0.34285714285714286
2023-07-05,0.0,0.0,0.0,2023,7,5,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.799999999999994,0.34285714285714286
2023-07-06,0.0,0.0,0.0,2023,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.799999999999994,0.34285714285714286
2023-07-07,0.0,0.0,0.0,2023,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.34285714285714286
2023-07-08,0.0,0.0,0.0,2023,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34285714285714286
2023-07-09,0.0,0.0,0.0,2023,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34285714285714286
2023-07-10,0.0,0.0,0.0,2023,7,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34285714285714286
2023-07-11,0.0,0.0,0.0,2023,7,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12,0.0,0.0,0.0,2023,7,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-13,0.0,0.0,0.0,2023,7,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-14,0.0,0.0,0.0,2023,7,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-15,0.0,0.0,0.0,2023,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16,0.0,0.0,0.0,2023,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17,0.0,0.0,0.0,2023,7,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-18,0.0,0.0,0.0,2023,7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19,0.0,0.0,0.0,2023,7,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20,0.0,0.0,0.0,2023,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21,0.0,0.0,0.0,2023,7,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22,0.0,0.0,0.0,2023,7,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23,0.0,0.0,0.0,2023,7,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24,0.0,0.0,0.0,2023,7,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25,0.0,0.0,0.0,2023,7,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26,0.0,0.0,0.0,2023,7,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27,0.0,0.0,0.0,2023,7,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28,0.0,0.0,0.0,2023,7,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-29,0.0,0.0,0.0,2023,7,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-30,0.0,0.0,0.0,2023,7,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-31,0.0,0.0,0.0,2023,7,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0,2023,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-02,0.0,0.0,0.0,2023,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-03,0.0,0.0,0.0,2023,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-04,0.0,0.0,0.0,2023,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-05,0.0,0.0,0.0,2023,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-06,0.0,0.0,0.0,2023,8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07,0.0,0.0,0.0,2023,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-08,0.0,0.0,0.0,2023,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-09,4.6,0.0,0.0,2023,8,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5333333333333332,0.6571428571428571,0.0,0.0,0.0,0.0
2023-08-10,0.0,0.0,0.0,2023,8,10,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5333333333333332,0.6571428571428571,0.0,0.0,0.0,0.0
2023-08-11,0.2,0.0,2.5,2023,8,11,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5999999999999999,0.6857142857142857,0.0,0.0,0.8333333333333274,0.35714285714285715
2023-08-12,0.0,0.0,0.0,2023,8,12,0.2,0.0,4.6,0.0,0.0,0.0,2.5,0.0,0.0,0.06666666666666667,0.6857142857142857,0.0,0.0,0.8333333333333274,0.35714285714285715
2023-08-13,0.5,0.0,0.0,2023,8,13,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.2333333333333333,0.7571428571428571,0.0,0.0,0.8333333333333274,0.35714285714285715
2023-08-14,0.0,0.0,0.0,2023,8,14,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.7571428571428571,0.0,0.0,0.0,0.35714285714285715
2023-08-15,0.0,0.0,0.0,2023,8,15,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.7571428571428571,0.0,0.0,0.0,0.35714285714285715
2023-08-16,0.0,0.0,0.0,2023,8,16,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.35714285714285715
2023-08-17,0.0,0.0,0.0,2023,8,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.35714285714285715
2023-08-18,0.0,0.0,0.0,2023,8,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
2023-08-19,0.0,0.0,0.0,2023,8,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
2023-08-20,0.0,0.0,0.0,2023,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21,0.0,0.0,0.0,2023,8,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22,18.9,0.0,0.0,2023,8,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,2.6999999999999997,0.0,0.0,0.0,0.0
2023-08-23,0.0,0.0,0.0,2023,8,23,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,2.6999999999999997,0.0,0.0,0.0,0.0
2023-08-24,0.0,0.0,0.0,2023,8,24,0.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,2.6999999999999997,0.0,0.0,0.0,0.0
2023-08-25,0.0,0.0,0.0,2023,8,25,0.0,0.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6999999999999997,0.0,0.0,0.0,0.0
2023-08-26,0.0,0.0,0.0,2023,8,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6999999999999997,0.0,0.0,0.0,0.0
2023-08-27,0.0,0.0,0.0,2023,8,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6999999999999997,0.0,0.0,0.0,0.0
2023-08-28,0.0,0.0,0.0,2023,8,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6999999999999997,0.0,0.0,0.0,0.0
2023-08-29,0.0,0.0,0.0,2023,8,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30,0.3,0.4,0.0,2023,8,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999999,0.04285714285714286,0.13333333333333333,0.057142857142855115,0.0,0.0
2023-08-31,11.1,2.2,4.1,2023,8,31,0.3,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,3.8000000000000003,1.6285714285714286,0.8666666666666667,0.3714285714285694,1.3666666666666607,0.5857142857142856
2023-09-01,0.0,0.0,0.0,2023,9,1,11.1,0.3,0.0,2.2,0.4,0.0,4.1,0.0,0.0,3.8000000000000003,1.6285714285714286,0.8666666666666667,0.3714285714285694,1.3666666666666607,0.5857142857142856
